Date,ConfirmedCases,Fatalities,Location,Country
2020-02-24,0.0,0.0,Bermuda,United Kingdom
2020-02-25,0.0,0.0,Bermuda,United Kingdom
2020-02-26,0.0,0.0,Bermuda,United Kingdom
2020-02-27,0.0,0.0,Bermuda,United Kingdom
2020-02-28,0.0,0.0,Bermuda,United Kingdom
2020-02-29,0.0,0.0,Bermuda,United Kingdom
2020-03-01,0.0,0.0,Bermuda,United Kingdom
2020-03-02,0.0,0.0,Bermuda,United Kingdom
2020-03-03,0.0,0.0,Bermuda,United Kingdom
2020-03-04,0.0,0.0,Bermuda,United Kingdom
2020-03-05,0.0,0.0,Bermuda,United Kingdom
2020-03-06,0.0,0.0,Bermuda,United Kingdom
2020-03-07,0.0,0.0,Bermuda,United Kingdom
2020-03-08,0.0,0.0,Bermuda,United Kingdom
2020-03-09,0.0,0.0,Bermuda,United Kingdom
2020-03-10,0.0,0.0,Bermuda,United Kingdom
2020-03-11,0.0,0.0,Bermuda,United Kingdom
2020-03-12,0.0,0.0,Bermuda,United Kingdom
2020-03-13,0.0,0.0,Bermuda,United Kingdom
2020-03-14,0.0,0.0,Bermuda,United Kingdom
2020-03-15,0.0,0.0,Bermuda,United Kingdom
2020-03-16,0.0,0.0,Bermuda,United Kingdom
2020-03-17,0.0,0.0,Bermuda,United Kingdom
2020-03-18,0.0,0.0,Bermuda,United Kingdom
2020-03-19,2.0,0.0,Bermuda,United Kingdom
2020-03-20,2.0,0.0,Bermuda,United Kingdom
2020-03-21,2.0,0.0,Bermuda,United Kingdom
2020-03-22,6.0,0.0,Bermuda,United Kingdom
2020-03-23,6.0,0.0,Bermuda,United Kingdom
2020-03-24,6.0,0.0,Bermuda,United Kingdom
2020-03-25,7.0,0.0,Bermuda,United Kingdom
2020-03-26,15.0,0.0,Bermuda,United Kingdom
2020-03-27,17.0,0.0,Bermuda,United Kingdom
2020-03-28,17.0,0.0,Bermuda,United Kingdom
2020-03-29,22.0,0.0,Bermuda,United Kingdom
2020-03-30,27.0,0.0,Bermuda,United Kingdom
2020-03-31,32.0,0.0,Bermuda,United Kingdom
2020-04-01,32.0,0.0,Bermuda,United Kingdom
2020-04-02,35.0,0.0,Bermuda,United Kingdom
2020-04-03,35.0,0.0,Bermuda,United Kingdom
2020-04-04,35.0,0.0,Bermuda,United Kingdom
2020-04-05,37.0,0.0,Bermuda,United Kingdom
2020-04-06,39.0,2.0,Bermuda,United Kingdom
2020-04-07,39.0,2.0,Bermuda,United Kingdom
2020-04-08,39.0,3.0,Bermuda,United Kingdom
2020-04-09,48.0,4.0,Bermuda,United Kingdom
2020-04-10,48.0,4.0,Bermuda,United Kingdom
2020-04-11,48.0,4.0,Bermuda,United Kingdom
2020-04-12,57.0,4.0,Bermuda,United Kingdom
2020-04-13,57.0,5.0,Bermuda,United Kingdom
2020-04-14,57.0,5.0,Bermuda,United Kingdom
2020-01-22,0.0,0.0,British Virgin Islands,United Kingdom
2020-01-23,0.0,0.0,British Virgin Islands,United Kingdom
2020-01-24,0.0,0.0,British Virgin Islands,United Kingdom
2020-01-25,0.0,0.0,British Virgin Islands,United Kingdom
2020-01-26,0.0,0.0,British Virgin Islands,United Kingdom
2020-01-27,0.0,0.0,British Virgin Islands,United Kingdom
2020-01-28,0.0,0.0,British Virgin Islands,United Kingdom
2020-01-29,0.0,0.0,British Virgin Islands,United Kingdom
2020-01-30,0.0,0.0,British Virgin Islands,United Kingdom
2020-01-31,0.0,0.0,British Virgin Islands,United Kingdom
2020-02-01,0.0,0.0,British Virgin Islands,United Kingdom
2020-02-02,0.0,0.0,British Virgin Islands,United Kingdom
2020-02-03,0.0,0.0,British Virgin Islands,United Kingdom
2020-02-04,0.0,0.0,British Virgin Islands,United Kingdom
2020-02-05,0.0,0.0,British Virgin Islands,United Kingdom
2020-02-06,0.0,0.0,British Virgin Islands,United Kingdom
2020-02-07,0.0,0.0,British Virgin Islands,United Kingdom
2020-02-08,0.0,0.0,British Virgin Islands,United Kingdom
2020-02-09,0.0,0.0,British Virgin Islands,United Kingdom
2020-02-10,0.0,0.0,British Virgin Islands,United Kingdom
2020-02-11,0.0,0.0,British Virgin Islands,United Kingdom
2020-02-12,0.0,0.0,British Virgin Islands,United Kingdom
2020-02-13,0.0,0.0,British Virgin Islands,United Kingdom
2020-02-14,0.0,0.0,British Virgin Islands,United Kingdom
2020-02-15,0.0,0.0,British Virgin Islands,United Kingdom
2020-02-16,0.0,0.0,British Virgin Islands,United Kingdom
2020-02-17,0.0,0.0,British Virgin Islands,United Kingdom
2020-02-18,0.0,0.0,British Virgin Islands,United Kingdom
2020-02-19,0.0,0.0,British Virgin Islands,United Kingdom
2020-02-20,0.0,0.0,British Virgin Islands,United Kingdom
2020-02-21,0.0,0.0,British Virgin Islands,United Kingdom
2020-02-22,0.0,0.0,British Virgin Islands,United Kingdom
2020-02-23,0.0,0.0,British Virgin Islands,United Kingdom
2020-02-24,0.0,0.0,British Virgin Islands,United Kingdom
2020-02-25,0.0,0.0,British Virgin Islands,United Kingdom
2020-02-26,0.0,0.0,British Virgin Islands,United Kingdom
2020-02-27,0.0,0.0,British Virgin Islands,United Kingdom
2020-02-28,0.0,0.0,British Virgin Islands,United Kingdom
2020-02-29,0.0,0.0,British Virgin Islands,United Kingdom
2020-03-01,0.0,0.0,British Virgin Islands,United Kingdom
2020-03-02,0.0,0.0,British Virgin Islands,United Kingdom
2020-03-03,0.0,0.0,British Virgin Islands,United Kingdom
2020-03-04,0.0,0.0,British Virgin Islands,United Kingdom
2020-03-05,0.0,0.0,British Virgin Islands,United Kingdom
2020-03-06,0.0,0.0,British Virgin Islands,United Kingdom
2020-03-07,0.0,0.0,British Virgin Islands,United Kingdom
2020-03-08,0.0,0.0,British Virgin Islands,United Kingdom
2020-03-09,0.0,0.0,British Virgin Islands,United Kingdom
2020-03-10,0.0,0.0,British Virgin Islands,United Kingdom
2020-03-11,0.0,0.0,British Virgin Islands,United Kingdom
2020-03-12,0.0,0.0,British Virgin Islands,United Kingdom
2020-03-13,0.0,0.0,British Virgin Islands,United Kingdom
2020-03-14,0.0,0.0,British Virgin Islands,United Kingdom
2020-03-15,0.0,0.0,British Virgin Islands,United Kingdom
2020-03-16,0.0,0.0,British Virgin Islands,United Kingdom
2020-03-17,0.0,0.0,British Virgin Islands,United Kingdom
2020-03-18,0.0,0.0,British Virgin Islands,United Kingdom
2020-03-19,0.0,0.0,British Virgin Islands,United Kingdom
2020-03-20,0.0,0.0,British Virgin Islands,United Kingdom
2020-03-21,0.0,0.0,British Virgin Islands,United Kingdom
2020-03-22,0.0,0.0,British Virgin Islands,United Kingdom
2020-03-23,0.0,0.0,British Virgin Islands,United Kingdom
2020-03-24,0.0,0.0,British Virgin Islands,United Kingdom
2020-03-25,0.0,0.0,British Virgin Islands,United Kingdom
2020-03-26,0.0,0.0,British Virgin Islands,United Kingdom
2020-03-27,0.0,0.0,British Virgin Islands,United Kingdom
2020-03-28,2.0,0.0,British Virgin Islands,United Kingdom
2020-03-29,2.0,0.0,British Virgin Islands,United Kingdom
2020-03-30,2.0,0.0,British Virgin Islands,United Kingdom
2020-03-31,3.0,0.0,British Virgin Islands,United Kingdom
2020-04-01,3.0,0.0,British Virgin Islands,United Kingdom
2020-04-02,3.0,0.0,British Virgin Islands,United Kingdom
2020-04-03,3.0,0.0,British Virgin Islands,United Kingdom
2020-04-04,3.0,0.0,British Virgin Islands,United Kingdom
2020-04-05,3.0,0.0,British Virgin Islands,United Kingdom
2020-04-06,3.0,0.0,British Virgin Islands,United Kingdom
2020-04-07,3.0,0.0,British Virgin Islands,United Kingdom
2020-04-08,3.0,0.0,British Virgin Islands,United Kingdom
2020-04-09,3.0,0.0,British Virgin Islands,United Kingdom
2020-04-10,3.0,0.0,British Virgin Islands,United Kingdom
2020-04-11,3.0,0.0,British Virgin Islands,United Kingdom
2020-04-12,3.0,0.0,British Virgin Islands,United Kingdom
2020-04-13,3.0,0.0,British Virgin Islands,United Kingdom
2020-04-14,3.0,0.0,British Virgin Islands,United Kingdom
2020-01-22,0.0,0.0,Cayman Islands,United Kingdom
2020-01-23,0.0,0.0,Cayman Islands,United Kingdom
2020-01-24,0.0,0.0,Cayman Islands,United Kingdom
2020-01-25,0.0,0.0,Cayman Islands,United Kingdom
2020-01-26,0.0,0.0,Cayman Islands,United Kingdom
2020-01-27,0.0,0.0,Cayman Islands,United Kingdom
2020-01-28,0.0,0.0,Cayman Islands,United Kingdom
2020-01-29,0.0,0.0,Cayman Islands,United Kingdom
2020-01-30,0.0,0.0,Cayman Islands,United Kingdom
2020-01-31,0.0,0.0,Cayman Islands,United Kingdom
2020-02-01,0.0,0.0,Cayman Islands,United Kingdom
2020-02-02,0.0,0.0,Cayman Islands,United Kingdom
2020-02-03,0.0,0.0,Cayman Islands,United Kingdom
2020-02-04,0.0,0.0,Cayman Islands,United Kingdom
2020-02-05,0.0,0.0,Cayman Islands,United Kingdom
2020-02-06,0.0,0.0,Cayman Islands,United Kingdom
2020-02-07,0.0,0.0,Cayman Islands,United Kingdom
2020-02-08,0.0,0.0,Cayman Islands,United Kingdom
2020-02-09,0.0,0.0,Cayman Islands,United Kingdom
2020-02-10,0.0,0.0,Cayman Islands,United Kingdom
2020-02-11,0.0,0.0,Cayman Islands,United Kingdom
2020-02-12,0.0,0.0,Cayman Islands,United Kingdom
2020-02-13,0.0,0.0,Cayman Islands,United Kingdom
2020-02-14,0.0,0.0,Cayman Islands,United Kingdom
2020-02-15,0.0,0.0,Cayman Islands,United Kingdom
2020-02-16,0.0,0.0,Cayman Islands,United Kingdom
2020-02-17,0.0,0.0,Cayman Islands,United Kingdom
2020-02-18,0.0,0.0,Cayman Islands,United Kingdom
2020-02-19,0.0,0.0,Cayman Islands,United Kingdom
2020-02-20,0.0,0.0,Cayman Islands,United Kingdom
2020-02-21,0.0,0.0,Cayman Islands,United Kingdom
2020-02-22,0.0,0.0,Cayman Islands,United Kingdom
2020-02-23,0.0,0.0,Cayman Islands,United Kingdom
2020-02-24,0.0,0.0,Cayman Islands,United Kingdom
2020-02-25,0.0,0.0,Cayman Islands,United Kingdom
2020-02-26,0.0,0.0,Cayman Islands,United Kingdom
2020-02-27,0.0,0.0,Cayman Islands,United Kingdom
2020-02-28,0.0,0.0,Cayman Islands,United Kingdom
2020-02-29,0.0,0.0,Cayman Islands,United Kingdom
2020-03-01,0.0,0.0,Cayman Islands,United Kingdom
2020-03-02,0.0,0.0,Cayman Islands,United Kingdom
2020-03-03,0.0,0.0,Cayman Islands,United Kingdom
2020-03-04,0.0,0.0,Cayman Islands,United Kingdom
2020-03-05,0.0,0.0,Cayman Islands,United Kingdom
2020-03-06,0.0,0.0,Cayman Islands,United Kingdom
2020-03-07,0.0,0.0,Cayman Islands,United Kingdom
2020-03-08,0.0,0.0,Cayman Islands,United Kingdom
2020-03-09,0.0,0.0,Cayman Islands,United Kingdom
2020-03-10,0.0,0.0,Cayman Islands,United Kingdom
2020-03-11,0.0,0.0,Cayman Islands,United Kingdom
2020-03-12,0.0,0.0,Cayman Islands,United Kingdom
2020-03-13,1.0,0.0,Cayman Islands,United Kingdom
2020-03-14,1.0,0.0,Cayman Islands,United Kingdom
2020-03-15,1.0,0.0,Cayman Islands,United Kingdom
2020-03-16,1.0,1.0,Cayman Islands,United Kingdom
2020-03-17,1.0,1.0,Cayman Islands,United Kingdom
2020-03-18,1.0,1.0,Cayman Islands,United Kingdom
2020-03-19,3.0,1.0,Cayman Islands,United Kingdom
2020-03-20,3.0,1.0,Cayman Islands,United Kingdom
2020-03-21,3.0,1.0,Cayman Islands,United Kingdom
2020-03-22,3.0,1.0,Cayman Islands,United Kingdom
2020-03-23,5.0,1.0,Cayman Islands,United Kingdom
2020-03-24,6.0,1.0,Cayman Islands,United Kingdom
2020-03-25,8.0,1.0,Cayman Islands,United Kingdom
2020-03-26,8.0,1.0,Cayman Islands,United Kingdom
2020-03-27,8.0,1.0,Cayman Islands,United Kingdom
2020-03-28,8.0,1.0,Cayman Islands,United Kingdom
2020-03-29,8.0,1.0,Cayman Islands,United Kingdom
2020-03-30,12.0,1.0,Cayman Islands,United Kingdom
2020-03-31,14.0,1.0,Cayman Islands,United Kingdom
2020-04-01,22.0,1.0,Cayman Islands,United Kingdom
2020-04-02,28.0,1.0,Cayman Islands,United Kingdom
2020-04-03,28.0,1.0,Cayman Islands,United Kingdom
2020-04-04,35.0,1.0,Cayman Islands,United Kingdom
2020-04-05,35.0,1.0,Cayman Islands,United Kingdom
2020-04-06,39.0,1.0,Cayman Islands,United Kingdom
2020-04-07,45.0,1.0,Cayman Islands,United Kingdom
2020-04-08,45.0,1.0,Cayman Islands,United Kingdom
2020-04-09,45.0,1.0,Cayman Islands,United Kingdom
2020-04-10,45.0,1.0,Cayman Islands,United Kingdom
2020-04-11,45.0,1.0,Cayman Islands,United Kingdom
2020-04-12,53.0,1.0,Cayman Islands,United Kingdom
2020-04-13,53.0,1.0,Cayman Islands,United Kingdom
2020-04-14,54.0,1.0,Cayman Islands,United Kingdom
2020-01-22,0.0,0.0,Channel Islands,United Kingdom
2020-01-23,0.0,0.0,Channel Islands,United Kingdom
2020-01-24,0.0,0.0,Channel Islands,United Kingdom
2020-01-25,0.0,0.0,Channel Islands,United Kingdom
2020-01-26,0.0,0.0,Channel Islands,United Kingdom
2020-01-27,0.0,0.0,Channel Islands,United Kingdom
2020-01-28,0.0,0.0,Channel Islands,United Kingdom
2020-01-29,0.0,0.0,Channel Islands,United Kingdom
2020-01-30,0.0,0.0,Channel Islands,United Kingdom
2020-01-31,0.0,0.0,Channel Islands,United Kingdom
2020-02-01,0.0,0.0,Channel Islands,United Kingdom
2020-02-02,0.0,0.0,Channel Islands,United Kingdom
2020-02-03,0.0,0.0,Channel Islands,United Kingdom
2020-02-04,0.0,0.0,Channel Islands,United Kingdom
2020-02-05,0.0,0.0,Channel Islands,United Kingdom
2020-02-06,0.0,0.0,Channel Islands,United Kingdom
2020-02-07,0.0,0.0,Channel Islands,United Kingdom
2020-02-08,0.0,0.0,Channel Islands,United Kingdom
2020-02-09,0.0,0.0,Channel Islands,United Kingdom
2020-02-10,0.0,0.0,Channel Islands,United Kingdom
2020-02-11,0.0,0.0,Channel Islands,United Kingdom
2020-02-12,0.0,0.0,Channel Islands,United Kingdom
2020-02-13,0.0,0.0,Channel Islands,United Kingdom
2020-02-14,0.0,0.0,Channel Islands,United Kingdom
2020-02-15,0.0,0.0,Channel Islands,United Kingdom
2020-02-16,0.0,0.0,Channel Islands,United Kingdom
2020-02-17,0.0,0.0,Channel Islands,United Kingdom
2020-02-18,0.0,0.0,Channel Islands,United Kingdom
2020-02-19,0.0,0.0,Channel Islands,United Kingdom
2020-02-20,0.0,0.0,Channel Islands,United Kingdom
2020-02-21,0.0,0.0,Channel Islands,United Kingdom
2020-02-22,0.0,0.0,Channel Islands,United Kingdom
2020-02-23,0.0,0.0,Channel Islands,United Kingdom
2020-02-24,0.0,0.0,Channel Islands,United Kingdom
2020-02-25,0.0,0.0,Channel Islands,United Kingdom
2020-02-26,0.0,0.0,Channel Islands,United Kingdom
2020-02-27,0.0,0.0,Channel Islands,United Kingdom
2020-02-28,0.0,0.0,Channel Islands,United Kingdom
2020-02-29,0.0,0.0,Channel Islands,United Kingdom
2020-03-01,0.0,0.0,Channel Islands,United Kingdom
2020-03-02,0.0,0.0,Channel Islands,United Kingdom
2020-03-03,0.0,0.0,Channel Islands,United Kingdom
2020-03-04,0.0,0.0,Channel Islands,United Kingdom
2020-03-05,0.0,0.0,Channel Islands,United Kingdom
2020-03-06,0.0,0.0,Channel Islands,United Kingdom
2020-03-07,0.0,0.0,Channel Islands,United Kingdom
2020-03-08,0.0,0.0,Channel Islands,United Kingdom
2020-03-09,0.0,0.0,Channel Islands,United Kingdom
2020-03-10,1.0,0.0,Channel Islands,United Kingdom
2020-03-11,2.0,0.0,Channel Islands,United Kingdom
2020-03-12,2.0,0.0,Channel Islands,United Kingdom
2020-03-13,2.0,0.0,Channel Islands,United Kingdom
2020-03-14,2.0,0.0,Channel Islands,United Kingdom
2020-03-15,3.0,0.0,Channel Islands,United Kingdom
2020-03-16,6.0,0.0,Channel Islands,United Kingdom
2020-03-17,6.0,0.0,Channel Islands,United Kingdom
2020-03-18,6.0,0.0,Channel Islands,United Kingdom
2020-03-19,11.0,0.0,Channel Islands,United Kingdom
2020-03-20,14.0,0.0,Channel Islands,United Kingdom
2020-03-21,32.0,0.0,Channel Islands,United Kingdom
2020-03-22,32.0,0.0,Channel Islands,United Kingdom
2020-03-23,36.0,0.0,Channel Islands,United Kingdom
2020-03-24,36.0,0.0,Channel Islands,United Kingdom
2020-03-25,46.0,0.0,Channel Islands,United Kingdom
2020-03-26,66.0,1.0,Channel Islands,United Kingdom
2020-03-27,88.0,1.0,Channel Islands,United Kingdom
2020-03-28,97.0,1.0,Channel Islands,United Kingdom
2020-03-29,108.0,2.0,Channel Islands,United Kingdom
2020-03-30,141.0,2.0,Channel Islands,United Kingdom
2020-03-31,141.0,3.0,Channel Islands,United Kingdom
2020-04-01,172.0,3.0,Channel Islands,United Kingdom
2020-04-02,193.0,3.0,Channel Islands,United Kingdom
2020-04-03,232.0,4.0,Channel Islands,United Kingdom
2020-04-04,262.0,5.0,Channel Islands,United Kingdom
2020-04-05,309.0,6.0,Channel Islands,United Kingdom
2020-04-06,323.0,7.0,Channel Islands,United Kingdom
2020-04-07,335.0,7.0,Channel Islands,United Kingdom
2020-04-08,351.0,8.0,Channel Islands,United Kingdom
2020-04-09,361.0,8.0,Channel Islands,United Kingdom
2020-04-10,398.0,9.0,Channel Islands,United Kingdom
2020-04-11,407.0,9.0,Channel Islands,United Kingdom
2020-04-12,431.0,9.0,Channel Islands,United Kingdom
2020-04-13,436.0,9.0,Channel Islands,United Kingdom
2020-04-14,440.0,13.0,Channel Islands,United Kingdom
2020-01-22,0.0,0.0,Falkland Islands (Malvinas),United Kingdom
2020-01-23,0.0,0.0,Falkland Islands (Malvinas),United Kingdom
2020-01-24,0.0,0.0,Falkland Islands (Malvinas),United Kingdom
2020-01-25,0.0,0.0,Falkland Islands (Malvinas),United Kingdom
2020-01-26,0.0,0.0,Falkland Islands (Malvinas),United Kingdom
2020-01-27,0.0,0.0,Falkland Islands (Malvinas),United Kingdom
2020-01-28,0.0,0.0,Falkland Islands (Malvinas),United Kingdom
2020-01-29,0.0,0.0,Falkland Islands (Malvinas),United Kingdom
2020-01-30,0.0,0.0,Falkland Islands (Malvinas),United Kingdom
2020-01-31,0.0,0.0,Falkland Islands (Malvinas),United Kingdom
2020-02-01,0.0,0.0,Falkland Islands (Malvinas),United Kingdom
2020-02-02,0.0,0.0,Falkland Islands (Malvinas),United Kingdom
2020-02-03,0.0,0.0,Falkland Islands (Malvinas),United Kingdom
2020-02-04,0.0,0.0,Falkland Islands (Malvinas),United Kingdom
2020-02-05,0.0,0.0,Falkland Islands (Malvinas),United Kingdom
2020-02-06,0.0,0.0,Falkland Islands (Malvinas),United Kingdom
2020-02-07,0.0,0.0,Falkland Islands (Malvinas),United Kingdom
2020-02-08,0.0,0.0,Falkland Islands (Malvinas),United Kingdom
2020-02-09,0.0,0.0,Falkland Islands (Malvinas),United Kingdom
2020-02-10,0.0,0.0,Falkland Islands (Malvinas),United Kingdom
2020-02-11,0.0,0.0,Falkland Islands (Malvinas),United Kingdom
2020-02-12,0.0,0.0,Falkland Islands (Malvinas),United Kingdom
2020-02-13,0.0,0.0,Falkland Islands (Malvinas),United Kingdom
2020-02-14,0.0,0.0,Falkland Islands (Malvinas),United Kingdom
2020-02-15,0.0,0.0,Falkland Islands (Malvinas),United Kingdom
2020-02-16,0.0,0.0,Falkland Islands (Malvinas),United Kingdom
2020-02-17,0.0,0.0,Falkland Islands (Malvinas),United Kingdom
2020-02-18,0.0,0.0,Falkland Islands (Malvinas),United Kingdom
2020-02-19,0.0,0.0,Falkland Islands (Malvinas),United Kingdom
2020-02-20,0.0,0.0,Falkland Islands (Malvinas),United Kingdom
2020-02-21,0.0,0.0,Falkland Islands (Malvinas),United Kingdom
2020-02-22,0.0,0.0,Falkland Islands (Malvinas),United Kingdom
2020-02-23,0.0,0.0,Falkland Islands (Malvinas),United Kingdom
2020-02-24,0.0,0.0,Falkland Islands (Malvinas),United Kingdom
2020-02-25,0.0,0.0,Falkland Islands (Malvinas),United Kingdom
2020-02-26,0.0,0.0,Falkland Islands (Malvinas),United Kingdom
2020-02-27,0.0,0.0,Falkland Islands (Malvinas),United Kingdom
2020-02-28,0.0,0.0,Falkland Islands (Malvinas),United Kingdom
2020-02-29,0.0,0.0,Falkland Islands (Malvinas),United Kingdom
2020-03-01,0.0,0.0,Falkland Islands (Malvinas),United Kingdom
2020-03-02,0.0,0.0,Falkland Islands (Malvinas),United Kingdom
2020-03-03,0.0,0.0,Falkland Islands (Malvinas),United Kingdom
2020-03-04,0.0,0.0,Falkland Islands (Malvinas),United Kingdom
2020-03-05,0.0,0.0,Falkland Islands (Malvinas),United Kingdom
2020-03-06,0.0,0.0,Falkland Islands (Malvinas),United Kingdom
2020-03-07,0.0,0.0,Falkland Islands (Malvinas),United Kingdom
2020-03-08,0.0,0.0,Falkland Islands (Malvinas),United Kingdom
2020-03-09,0.0,0.0,Falkland Islands (Malvinas),United Kingdom
2020-03-10,0.0,0.0,Falkland Islands (Malvinas),United Kingdom
2020-03-11,0.0,0.0,Falkland Islands (Malvinas),United Kingdom
2020-03-12,0.0,0.0,Falkland Islands (Malvinas),United Kingdom
2020-03-13,0.0,0.0,Falkland Islands (Malvinas),United Kingdom
2020-03-14,0.0,0.0,Falkland Islands (Malvinas),United Kingdom
2020-03-15,0.0,0.0,Falkland Islands (Malvinas),United Kingdom
2020-03-16,0.0,0.0,Falkland Islands (Malvinas),United Kingdom
2020-03-17,0.0,0.0,Falkland Islands (Malvinas),United Kingdom
2020-03-18,0.0,0.0,Falkland Islands (Malvinas),United Kingdom
2020-03-19,0.0,0.0,Falkland Islands (Malvinas),United Kingdom
2020-03-20,0.0,0.0,Falkland Islands (Malvinas),United Kingdom
2020-03-21,0.0,0.0,Falkland Islands (Malvinas),United Kingdom
2020-03-22,0.0,0.0,Falkland Islands (Malvinas),United Kingdom
2020-03-23,0.0,0.0,Falkland Islands (Malvinas),United Kingdom
2020-03-24,0.0,0.0,Falkland Islands (Malvinas),United Kingdom
2020-03-25,0.0,0.0,Falkland Islands (Malvinas),United Kingdom
2020-03-26,0.0,0.0,Falkland Islands (Malvinas),United Kingdom
2020-03-27,0.0,0.0,Falkland Islands (Malvinas),United Kingdom
2020-03-28,0.0,0.0,Falkland Islands (Malvinas),United Kingdom
2020-03-29,0.0,0.0,Falkland Islands (Malvinas),United Kingdom
2020-03-30,0.0,0.0,Falkland Islands (Malvinas),United Kingdom
2020-03-31,0.0,0.0,Falkland Islands (Malvinas),United Kingdom
2020-04-01,0.0,0.0,Falkland Islands (Malvinas),United Kingdom
2020-04-02,0.0,0.0,Falkland Islands (Malvinas),United Kingdom
2020-04-03,0.0,0.0,Falkland Islands (Malvinas),United Kingdom
2020-04-04,1.0,0.0,Falkland Islands (Malvinas),United Kingdom
2020-04-05,2.0,0.0,Falkland Islands (Malvinas),United Kingdom
2020-04-06,2.0,0.0,Falkland Islands (Malvinas),United Kingdom
2020-04-07,2.0,0.0,Falkland Islands (Malvinas),United Kingdom
2020-04-08,5.0,0.0,Falkland Islands (Malvinas),United Kingdom
2020-04-09,5.0,0.0,Falkland Islands (Malvinas),United Kingdom
2020-04-10,5.0,0.0,Falkland Islands (Malvinas),United Kingdom
2020-04-11,5.0,0.0,Falkland Islands (Malvinas),United Kingdom
2020-04-12,5.0,0.0,Falkland Islands (Malvinas),United Kingdom
2020-04-13,5.0,0.0,Falkland Islands (Malvinas),United Kingdom
2020-04-14,11.0,0.0,Falkland Islands (Malvinas),United Kingdom
2020-01-22,0.0,0.0,Gibraltar,United Kingdom
2020-01-23,0.0,0.0,Gibraltar,United Kingdom
2020-01-24,0.0,0.0,Gibraltar,United Kingdom
2020-01-25,0.0,0.0,Gibraltar,United Kingdom
2020-01-26,0.0,0.0,Gibraltar,United Kingdom
2020-01-27,0.0,0.0,Gibraltar,United Kingdom
2020-01-28,0.0,0.0,Gibraltar,United Kingdom
2020-01-29,0.0,0.0,Gibraltar,United Kingdom
2020-01-30,0.0,0.0,Gibraltar,United Kingdom
2020-01-31,0.0,0.0,Gibraltar,United Kingdom
2020-02-01,0.0,0.0,Gibraltar,United Kingdom
2020-02-02,0.0,0.0,Gibraltar,United Kingdom
2020-02-03,0.0,0.0,Gibraltar,United Kingdom
2020-02-04,0.0,0.0,Gibraltar,United Kingdom
2020-02-05,0.0,0.0,Gibraltar,United Kingdom
2020-02-06,0.0,0.0,Gibraltar,United Kingdom
2020-02-07,0.0,0.0,Gibraltar,United Kingdom
2020-02-08,0.0,0.0,Gibraltar,United Kingdom
2020-02-09,0.0,0.0,Gibraltar,United Kingdom
2020-02-10,0.0,0.0,Gibraltar,United Kingdom
2020-02-11,0.0,0.0,Gibraltar,United Kingdom
2020-02-12,0.0,0.0,Gibraltar,United Kingdom
2020-02-13,0.0,0.0,Gibraltar,United Kingdom
2020-02-14,0.0,0.0,Gibraltar,United Kingdom
2020-02-15,0.0,0.0,Gibraltar,United Kingdom
2020-02-16,0.0,0.0,Gibraltar,United Kingdom
2020-02-17,0.0,0.0,Gibraltar,United Kingdom
2020-02-18,0.0,0.0,Gibraltar,United Kingdom
2020-02-19,0.0,0.0,Gibraltar,United Kingdom
2020-02-20,0.0,0.0,Gibraltar,United Kingdom
2020-02-21,0.0,0.0,Gibraltar,United Kingdom
2020-02-22,0.0,0.0,Gibraltar,United Kingdom
2020-02-23,0.0,0.0,Gibraltar,United Kingdom
2020-02-24,0.0,0.0,Gibraltar,United Kingdom
2020-02-25,0.0,0.0,Gibraltar,United Kingdom
2020-02-26,0.0,0.0,Gibraltar,United Kingdom
2020-02-27,0.0,0.0,Gibraltar,United Kingdom
2020-02-28,0.0,0.0,Gibraltar,United Kingdom
2020-02-29,0.0,0.0,Gibraltar,United Kingdom
2020-03-01,0.0,0.0,Gibraltar,United Kingdom
2020-03-02,0.0,0.0,Gibraltar,United Kingdom
2020-03-03,0.0,0.0,Gibraltar,United Kingdom
2020-03-04,1.0,0.0,Gibraltar,United Kingdom
2020-03-05,1.0,0.0,Gibraltar,United Kingdom
2020-03-06,1.0,0.0,Gibraltar,United Kingdom
2020-03-07,1.0,0.0,Gibraltar,United Kingdom
2020-03-08,1.0,0.0,Gibraltar,United Kingdom
2020-03-09,1.0,0.0,Gibraltar,United Kingdom
2020-03-10,1.0,0.0,Gibraltar,United Kingdom
2020-03-11,1.0,0.0,Gibraltar,United Kingdom
2020-03-12,1.0,0.0,Gibraltar,United Kingdom
2020-03-13,1.0,0.0,Gibraltar,United Kingdom
2020-03-14,1.0,0.0,Gibraltar,United Kingdom
2020-03-15,1.0,0.0,Gibraltar,United Kingdom
2020-03-16,1.0,0.0,Gibraltar,United Kingdom
2020-03-17,3.0,0.0,Gibraltar,United Kingdom
2020-03-18,8.0,0.0,Gibraltar,United Kingdom
2020-03-19,10.0,0.0,Gibraltar,United Kingdom
2020-03-20,10.0,0.0,Gibraltar,United Kingdom
2020-03-21,10.0,0.0,Gibraltar,United Kingdom
2020-03-22,15.0,0.0,Gibraltar,United Kingdom
2020-03-23,15.0,0.0,Gibraltar,United Kingdom
2020-03-24,15.0,0.0,Gibraltar,United Kingdom
2020-03-25,26.0,0.0,Gibraltar,United Kingdom
2020-03-26,35.0,0.0,Gibraltar,United Kingdom
2020-03-27,55.0,0.0,Gibraltar,United Kingdom
2020-03-28,56.0,0.0,Gibraltar,United Kingdom
